SMEs,Location,Activity,"Turnover January,2018 (Pounds in millions)","Pre-tax Profit January,2018 (Pounds in millions)",Tax 2018 (Pounds in millions) ,"No of Employee January,2018","Turnover Febuary,2018 (Pounds in millions)","Pre-tax Profit Febuary,2018 (Pounds in millions)","Tax Febuary,2018 (Pounds in millions)","No of Employee Febuary,2018","Turnover March,2018 (Pounds in millions)","Pre-tax Profit March,2018 (Pounds in millions)","Tax March,2018 (Pounds in millions)","No of Employee March,2018","Pre-tax Profit April,2018 (Pounds in millions)","Tax April,2018 (Pounds in millions)","No of Employee April,2018","Turnover May,2018 (Pounds in millions)","Pre-tax Profit May,2018 (Pounds in millions)","Tax May,2018 (Pounds in millions)","No of Employee May,2018","Turnover June,2018 (Pounds in millions)","Pre-tax Profit June,2018 (Pounds in millions)","Tax June,2018 (Pounds in millions)","No of Employee June,2018","Turnover July,2018 (Pounds in millions)","Pre-tax Profit July,2018 (Pounds in millions)","Tax July,2018 (Pounds in millions)","No of Employee July,2018","Turnover August,2018 (Pounds in millions)","Pre-tax Profit August,2018 (Pounds in millions)","Tax August,2018 (Pounds in millions)","No of Employee August,2018","Turnover September,2018 (Pounds in millions)","Pre-tax Profit September,2018 (Pounds in millions)","Tax September,2018 (Pounds in millions)","No of Employee September,2018","Turnover October,2018 (Pounds in millions)","Pre-tax Profit October,2018 (Pounds in millions)","Tax October,2018 (Pounds in millions)","No of Employee October,2018","Turnover November,2018 (Pounds in millions)","Pre-tax Profit November,2018 (Pounds in millions)","Tax November,2018 (Pounds in millions)","No of Employee November,2018","Turnover December,2018 (Pounds in millions)","Pre-tax Profit December,2018 (Pounds in millions)","Tax December,2018 (Pounds in millions)","No of Employee December,2018","Turnover January,2019 (Pounds in millions)","Pre-tax Profit January,2019 (Pounds in millions)","Tax January,2019 (Pounds in millions)","No of Employee January,2019","Turnover Febuary,2019 (Pounds in millions)","Pre-tax Profit Febaury,2019 (Pounds in millions)","Tax Febuary,2019 (Pounds in millions)","No of Employee Febuary,2019","Turnover March,2019 (Pounds in millions)","Pre-tax Profit March,2019 (Pounds in millions)","Tax March,2019 (Pounds in millions)","No of Employee March,2019","Turnover April,2019 (Pounds in millions)","Pre-tax Profit April,2019 (Pounds in millions)","Tax April,2019 (Pounds in millions)","No of Employee April,2019","Turnover May,2019 (Pounds in millions)","Pre-tax Profit May,2019 (Pounds in millions)","Tax May,2019 (Pounds in millions)","No of Employee May,2019","Turnover June,2019 (Pounds in millions)","Pre-tax Profit June,2019 (Pounds in millions)","Tax June,2019 (Pounds in millions)","No of Employee June,2019","Turnover July,2019 (Pounds in millions)","Pre-tax Profit July,2019 (Pounds in millions)","Tax July,2019 (Pounds in millions)","No of Employee July,2019","Turnover August,2019 (Pounds in millions)","Pre-tax Profit August,2019 (Pounds in millions)","Tax August,2019 (Pounds in millions)","No of Employee August,2019","Turnover September,2019 (Pounds in millions)","Pre-tax Profit Semptember,2019 (Pounds in millions)","Tax September,2019 (Pounds in millions)","No of Employee September,2019","Turnover October,2019 (Pounds in millions)","Pre-tax Profit October,2019 (Pounds in millions)","Tax October,2019 (Pounds in millions)","No of Employee October,2019","Turnover November,2019 (Pounds in millions)","Pre-tax Profit November,2019 (Pounds in millions)","Tax November,2019 (Pounds in millions)","No of Employee November,2019","Turnover December,2019 (Pounds in millions)","Pre-tax Profit December,2019 (Pounds in millions)","Tax December,2019 (Pounds in millions)","No of Employee December,2019","Turnover January,2020 (Pounds in millions)","Pre-tax Profit January,2020 (Pounds in millions)","Tax Janauary,2020 (Pounds in millions)","No of Employee January,2020","Turnover Febuary,2020 (Pounds in millions)","Pre-tax Profit Febuary,2020 (Pounds in millions)","Tax Febuary,2020 (Pounds in millions)","No of Employee Febuary,2020","Turnover March,2020 (Pounds in millions)","Pre-tax Profit March,2020 (Pounds in millions)","Tax March,2020 (Pounds in millions)","No of Employee March,2020","Turnover April,2020 (Pounds in millions)","Pre-tax Profit April,2020 (Pounds in millions)","Tax April,2020 (Pounds in millions)","No of Employee April,2020","Turnover May,2020 (Pounds in millions)","Pre-tax Profit May,2020 (Pounds in millions)","Tax May,2020 (Pounds in millions)","No of Employee May,2020","Turnover June,2020 (Pounds in millions)","Pre-Tax June,2020 (Pounds in millions)","Tax June,2020 (Pounds in millions)","No of Employee June,2020","Turnover July,2020 (Pounds in millions)","Pre-Tax July,2020 (Pounds in millions)","Tax July,2020 (Pounds in millions)","No of Employee July,2020","Turnover August,2020 (Pounds in millions)","Pre-Tax August,2020 (Pounds in millions)","Tax August,2020 (Pounds in millions)","No of Employee August,2020","Turnover September,2020 (Pounds in millions)","Pre-Tax September,2020 (Pounds in millions)","Tax September,2020 (Pounds in millions)","No of Employee September,2020","Turnover October,2020 (Pounds in millions)","Pre-Tax October,2020 (Pounds in millions)","Tax October,2020 (Pounds in millions)","No of Employee October,2020","Turnover November,2020 (Pounds in millions)","Pre-Tax November,2020 (Pounds in millions)","Tax November,2020 (Pounds in millions)","No of Employee November,2020","Turnover December,2020 (Pounds in millions)","Pre-Tax December,2020 (Pounds in millions)","Tax December,2020 (Pounds in millions)","No of Employee December,2020","Turnover January,2021 (Pounds in millions)","Pre-Tax January,2021 (Pounds in millions)","Tax January,2021 (Pounds in millions)","No of Employee January,2021","Turnover Febuary,2021 (Pounds in millions)","Pre-Tax Febuary,2021 (Pounds in millions)","Tax Febuary,2021 (Pounds in millions)","No of Employee Febuary,2021","Turnover March,2021 (Pounds in millions)","Pre-Tax March,2021 (Pounds in millions)","Tax March,2021 (Pounds in millions)","No of Employee March,2021","Turnover April,2021 (Pounds in millions)","Pre-Tax April,2021 (Pounds in millions)","Tax April,2021 (Pounds in millions)","No of Employee April,2021","Turnover May,2021 (Pounds in millions)","Pre-Tax May,2021 (Pounds in millions)","Tax May,2021 (Pounds in millions)","No of Employee May,2021","Turnover June,2021 (Pounds in millions)","Pre-Tax June,2021 (Pounds in millions)","Tax June,2021 (Pounds in millions)","No of Employee June,2021","Turnover July,2021 (Pounds in millions)","Pre-Tax July,2021 (Pounds in millions)","Tax July,2021 (Pounds in millions)","No of Employee July,2021","Turnover August,2021 (Pounds in millions)","Pre-Tax August,2021 (Pounds in millions)","Tax August,2021 (Pounds in millions)","No of Employee August,2021","Turnover September,2021 (Pounds in millions)","Pre-Tax September,2021 (Pounds in millions)","Tax September,2021 (Pounds in millions)","No of Employee September,2021","Turnover October,2021 (Pounds in millions)","Pre-Tax October,2021 (Pounds in millions)","Tax October,2021 (Pounds in millions)","No of Employee October,2021","Turnover November,2021 (Pounds in millions)","Pre-Tax November,2021 (Pounds in millions)","Tax November,2021 (Pounds in millions)","No of Employee November,2021","Turnover December,2021 (Pounds in millions)","Pre-Tax December,2021 (Pounds in millions)","Tax December,2021 (Pounds in millions)","No of Employee Dcember,2021","Turnover January,2022 (Pounds in millions)","Pre-Tax January,2022 (Pounds in millions)","Tax January,2022 (Pounds in millions)","No of Employee January,2022","Turnover Febuary,2022 (Pounds in millions)","Pre-Tax Febuary,2022 (Pounds in millions)","Tax Febuary,2022 (Pounds in millions)","No of Employee Febuary,2022","Turnover March,2022(Pounds in millions)",Pre-Tax March2022 (Pounds in millions),"Tax March,2022 (Pounds in millions)","No of Employee March,2022","Turnover April,2022 (Pounds in millions)","Pre-Tax April,2022 (Pounds in millions)","Tax April,2022 (Pounds in millions)","No of Employee April,2022","Turnover May,2022 (Pounds in millions)","Pre-Tax May,2022 (Pounds in millions)","Tax May,2022 (Pounds in millions)","No of Employee May,2022","Turnover June,2022 (Pounds in millions)","Pre-Tax June,2022 (Pounds in millions)","Tax June,2022 (Pounds in millions)","No of Employee June,2022","Turnover July,2022 (Pounds in millions)","Pre-Tax July,2022 (Pounds in millions)","Tax July,2022 (Pounds in millions)","No of Employee July,2022","Turnover August,2022 (Pounds in millions)","Pre-Tax August,2022 (Pounds in millions)","Tax August,2022 (Pounds in millions)","No of Employee August,2022","Turnover September,2022 (Pounds in millions)","Pre-Tax September,2022 (Pounds in millions)","Tax September,2022 (Pounds in millions)","No of Employee September,2022","Turnover October,2022 (Pounds in millions)","Pre-Tax October,2022 (Pounds in millions)","Tax October,2022 (Pounds in millions)","No of Employee October,2022","Turnover November,2022 (Pounds in millions)","Pre-Tax November,2022 (Pounds in millions)","Tax November,2022 (Pounds in millions)","No of Employee November,2022","Turnover December,2022 (Pounds in millions)","Pre-Tax December,2022 (Pounds in millions)","Tax December,2022 (Pounds in millions)","No of Employee December,2022","Turnover January,2023 (Pounds in millions)","Pre-Tax January,2023 (Pounds in millions)","Tax January,2023 (Pounds in millions)","No of Employee January,2023","Turnover Febuary,2023 (Pounds in millions)","Pre-tax Profit Febuary,2023 (Pounds in millions)","Tax Febuary,2023 (Pounds in millions)","No of Employee Febuary,2023",
COMPLETE CORE BUSINESS SOLUTIONS,Mountain Ash,Packaging,10.3,1.7,0.22,67,10.61,1.87,0.37,67,11.02,2.06,0.41,67,1.87,0.37,67,11.85,1.96,0.39,67,12.26,1.91,0.38,69,12.77,1.91,0.38,69,13.18,1.87,0.37,69,13.39,1.96,0.39,69,13.80,1.87,0.37,69,13.91,1.91,0.38,69,14.18,1.96,0.39,69,14.60,1.98,0.40,69,15.16,2.02,0.40,69,15.76,2.06,0.41,69,16.24,2.10,0.42,69,16.89,2.21,0.44,70,17.56,1.91,0.38,71,17.91,1.87,0.37,71,18.81,2.43,0.49,71,19.18,2.45,0.49,71,19.57,2.65,0.53,71,19.76,2.00,0.40,71,20.16,2.06,0.41,71,20.36,2.47,0.49,71,20.54,2.69,0.54,71,20.73,2.91,0.58,71,20.83,3.20,0.64,71,21.00,3.26,0.65,71,21.14,3.33,0.67,71,21.27,3.43,0.69,71,21.44,3.73,0.75,71,21.61,3.85,0.77,73,21.74,3.53,0.71,73,21.94,3.73,0.75,73,22.05,3.49,0.70,73,22.16,3.67,0.73,73,22.20,3.74,0.75,73,22.40,3.89,0.78,73,23.08,4.01,0.80,73,23.31,4.13,0.83,73,23.52,4.17,0.83,73,24.22,4.25,0.85,73,24.46,3.92,0.78,73,24.95,4.08,0.82,73,25.45,4.24,0.85,73,25.96,4.41,0.88,73,26.48,4.59,0.92,73,27.01,3.63,0.73,73,27.28,3.96,0.79,73,27.55,3.74,0.75,75,27.80,3.89,0.78,75,28.08,3.97,0.79,75,28.30,4.05,0.81,75,28.56,4.17,0.83,75,28.79,4.42,0.88,75,31.66,4.29,0.86,75,31.95,4.24,0.85,76,32.27,4.32,0.86,77,32.56,4.49,0.90,77,32.89,5.39,1.08,77,33.18,6.47,1.29,77,
BOF,Bridgend,Wholesale and retail office furniture,12.5,0.8,0.10,32,12.88,0.88,0.18,32,13.38,0.97,0.19,32,0.88,0.18,32,14.38,0.92,0.18,32,14.88,0.90,0.18,34,15.50,0.90,0.18,34,16.00,0.88,0.18,34,16.25,0.92,0.18,34,16.75,0.88,0.18,34,16.88,0.90,0.18,34,17.21,0.92,0.18,34,17.72,0.93,0.19,34,18.39,0.95,0.19,34,19.13,0.97,0.19,34,19.70,0.99,0.20,34,20.49,1.04,0.21,35,21.31,0.90,0.18,36,21.74,0.88,0.18,36,22.82,1.14,0.23,36,23.28,1.15,0.23,36,23.75,1.25,0.25,36,23.98,0.94,0.19,36,24.46,0.97,0.19,36,24.71,1.16,0.23,36,24.93,1.27,0.25,36,25.15,1.37,0.27,36,25.28,1.50,0.30,36,25.48,1.53,0.31,36,25.66,1.56,0.31,36,25.82,1.61,0.32,36,26.02,1.76,0.35,36,26.23,1.81,0.36,38,26.39,1.66,0.33,38,26.62,1.76,0.35,38,26.76,1.64,0.33,38,26.89,1.73,0.35,38,26.95,1.76,0.35,38,27.19,1.83,0.37,38,28.00,1.89,0.38,38,28.28,1.94,0.39,38,28.54,1.96,0.39,38,29.39,2.00,0.40,38,29.69,1.84,0.37,38,30.28,1.92,0.38,38,30.89,2.00,0.40,38,31.51,2.08,0.42,38,32.14,2.16,0.43,38,32.78,1.71,0.34,38,33.11,1.86,0.37,38,33.44,1.76,0.35,40,33.74,1.83,0.37,40,34.08,1.87,0.37,40,34.35,1.91,0.38,40,34.66,1.96,0.39,40,34.93,2.08,0.42,40,38.43,2.02,0.40,40,38.77,1.99,0.40,41,39.16,2.03,0.41,42,39.51,2.11,0.42,42,39.91,2.54,0.51,42,40.27,3.04,0.61,42,
CCP BUILDING PRODUCTS,Wrexham,Building products,12.2,0.7,0.09,25,12.57,0.77,0.15,25,13.05,0.85,0.17,25,0.77,0.15,25,14.03,0.81,0.16,25,14.52,0.79,0.16,27,15.13,0.79,0.16,27,15.62,0.77,0.15,27,15.86,0.81,0.16,27,16.35,0.77,0.15,27,16.47,0.79,0.16,27,16.80,0.81,0.16,27,17.29,0.82,0.16,27,17.95,0.83,0.17,27,18.67,0.85,0.17,27,19.23,0.87,0.17,27,20.00,0.91,0.18,28,20.80,0.79,0.16,29,21.22,0.77,0.15,29,22.28,1.00,0.20,29,22.72,1.01,0.20,29,23.18,1.09,0.22,29,23.41,0.82,0.16,29,23.88,0.85,0.17,29,24.12,1.02,0.20,29,24.33,1.11,0.22,29,24.55,1.20,0.24,29,24.67,1.32,0.26,29,24.87,1.34,0.27,29,25.05,1.37,0.27,29,25.20,1.41,0.28,29,25.40,1.54,0.31,29,25.60,1.58,0.32,31,25.75,1.45,0.29,31,25.99,1.54,0.31,31,26.12,1.44,0.29,31,26.25,1.51,0.30,31,26.30,1.54,0.31,31,26.54,1.60,0.32,31,27.33,1.65,0.33,31,27.60,1.70,0.34,31,27.85,1.72,0.34,31,28.69,1.75,0.35,31,28.98,1.61,0.32,31,29.56,1.68,0.34,31,30.15,1.75,0.35,31,30.75,1.82,0.36,31,31.36,1.89,0.38,31,31.99,1.50,0.30,31,32.31,1.63,0.33,31,32.63,1.54,0.31,33,32.93,1.60,0.32,33,33.26,1.63,0.33,33,33.52,1.67,0.33,33,33.83,1.72,0.34,33,34.10,1.82,0.36,33,37.51,1.77,0.35,33,37.84,1.74,0.35,34,38.22,1.78,0.36,35,38.57,1.85,0.37,35,38.95,2.22,0.44,35,39.30,2.66,0.53,35,
EVANS WILSON AND EVANS,Caernarfon,Construction and civil engineering,8.1,1.5,0.20,76,8.34,1.65,0.33,76,8.67,1.82,0.36,76,1.65,0.33,76,9.32,1.73,0.35,76,9.64,1.68,0.34,78,10.04,1.69,0.34,78,10.37,1.65,0.33,78,10.53,1.73,0.35,78,10.85,1.65,0.33,78,10.94,1.68,0.34,78,11.15,1.73,0.35,78,11.48,1.75,0.35,78,11.92,1.78,0.36,78,12.40,1.82,0.36,78,12.77,1.85,0.37,78,13.28,1.95,0.39,79,13.81,1.68,0.34,80,14.09,1.65,0.33,80,14.79,2.15,0.43,80,15.09,2.16,0.43,80,15.39,2.34,0.47,80,15.54,1.77,0.35,80,15.85,1.82,0.36,80,16.01,2.18,0.44,80,16.15,2.37,0.47,80,16.30,2.56,0.51,80,16.38,2.82,0.56,80,16.51,2.88,0.58,80,16.63,2.93,0.59,80,16.73,3.02,0.60,80,16.86,3.29,0.66,80,17.00,3.39,0.68,82,17.10,3.11,0.62,82,17.25,3.29,0.66,82,17.34,3.08,0.62,82,17.43,3.24,0.65,82,17.46,3.30,0.66,82,17.62,3.43,0.69,82,18.15,3.54,0.71,82,18.33,3.64,0.73,82,18.49,3.68,0.74,82,19.05,3.75,0.75,82,19.24,3.46,0.69,82,19.62,3.60,0.72,82,20.02,3.74,0.75,82,20.42,3.89,0.78,82,20.82,4.05,0.81,82,21.24,3.21,0.64,82,21.45,3.49,0.70,82,21.67,3.30,0.66,84,21.86,3.43,0.69,84,22.08,3.50,0.70,84,22.26,3.57,0.71,84,22.46,3.68,0.74,84,22.64,3.90,0.78,84,24.90,3.79,0.76,84,25.13,3.74,0.75,85,25.38,3.81,0.76,86,25.61,3.96,0.79,86,25.86,4.75,0.95,86,26.09,5.70,1.14,86,
WE DOWDS (SHIPPING),Newport,Cargo handling,9.6,0.8,0.10,43,9.89,0.88,0.18,43,10.27,0.97,0.19,43,0.88,0.18,43,11.04,0.92,0.18,43,11.42,0.90,0.18,45,11.90,0.90,0.18,45,12.29,0.88,0.18,45,12.48,0.92,0.18,45,12.86,0.88,0.18,45,12.96,0.90,0.18,45,13.22,0.92,0.18,45,13.61,0.93,0.19,45,14.13,0.95,0.19,45,14.69,0.97,0.19,45,15.13,0.99,0.20,45,15.74,1.04,0.21,46,16.37,0.90,0.18,47,16.69,0.88,0.18,47,17.53,1.14,0.23,47,17.88,1.15,0.23,47,18.24,1.25,0.25,47,18.42,0.94,0.19,47,18.79,0.97,0.19,47,18.98,1.16,0.23,47,19.15,1.27,0.25,47,19.32,1.37,0.27,47,19.42,1.50,0.30,47,19.57,1.53,0.31,47,19.71,1.56,0.31,47,19.83,1.61,0.32,47,19.98,1.76,0.35,47,20.14,1.81,0.36,49,20.27,1.66,0.33,49,20.45,1.76,0.35,49,20.55,1.64,0.33,49,20.65,1.73,0.35,49,20.69,1.76,0.35,49,20.88,1.83,0.37,49,21.51,1.89,0.38,49,21.72,1.94,0.39,49,21.92,1.96,0.39,49,22.57,2.00,0.40,49,22.80,1.84,0.37,49,23.26,1.92,0.38,49,23.72,2.00,0.40,49,24.20,2.08,0.42,49,24.68,2.16,0.43,49,25.17,1.71,0.34,49,25.43,1.86,0.37,49,25.68,1.76,0.35,51,25.91,1.83,0.37,51,26.17,1.87,0.37,51,26.38,1.91,0.38,51,26.62,1.96,0.39,51,26.83,2.08,0.42,51,29.51,2.02,0.40,51,29.78,1.99,0.40,52,30.08,2.03,0.41,53,30.35,2.11,0.42,53,30.65,2.54,0.51,53,30.93,3.04,0.61,53,
GTS FLEXIBLE MATERIALS,Ebbw Vale,Flexible laminates and related products,8.1,1.2,0.16,56,8.34,1.32,0.26,56,8.67,1.45,0.29,56,1.32,0.26,56,9.32,1.39,0.28,56,9.64,1.35,0.27,58,10.04,1.35,0.27,58,10.37,1.32,0.26,58,10.53,1.39,0.28,58,10.85,1.32,0.26,58,10.94,1.35,0.27,58,11.15,1.39,0.28,58,11.48,1.40,0.28,58,11.92,1.43,0.29,58,12.40,1.45,0.29,58,12.77,1.48,0.30,58,13.28,1.56,0.31,59,13.81,1.35,0.27,60,14.09,1.32,0.26,60,14.79,1.72,0.34,60,15.09,1.73,0.35,60,15.39,1.87,0.37,60,15.54,1.41,0.28,60,15.85,1.45,0.29,60,16.01,1.74,0.35,60,16.15,1.90,0.38,60,16.30,2.05,0.41,60,16.38,2.26,0.45,60,16.51,2.30,0.46,60,16.63,2.35,0.47,60,16.73,2.42,0.48,60,16.86,2.64,0.53,60,17.00,2.71,0.54,62,17.10,2.49,0.50,62,17.25,2.64,0.53,62,17.34,2.47,0.49,62,17.43,2.59,0.52,62,17.46,2.64,0.53,62,17.62,2.75,0.55,62,18.15,2.83,0.57,62,18.33,2.91,0.58,62,18.49,2.94,0.59,62,19.05,3.00,0.60,62,19.24,2.77,0.55,62,19.62,2.88,0.58,62,20.02,2.99,0.60,62,20.42,3.11,0.62,62,20.82,3.24,0.65,62,21.24,2.56,0.51,62,21.45,2.80,0.56,62,21.67,2.64,0.53,64,21.86,2.75,0.55,64,22.08,2.80,0.56,64,22.26,2.86,0.57,64,22.46,2.94,0.59,64,22.64,3.12,0.62,64,24.90,3.03,0.61,64,25.13,2.99,0.60,65,25.38,3.05,0.61,66,25.61,3.17,0.63,66,25.86,3.80,0.76,66,26.09,4.56,0.91,66,
JONES ENVIRONMENTAL FORENSICS,Deeside,Oil and environmental analysis,7.4,1.3,0.17,45,7.62,1.43,0.29,45,7.92,1.57,0.31,45,1.43,0.29,45,8.51,1.50,0.30,45,8.81,1.46,0.29,47,9.18,1.46,0.29,47,9.47,1.43,0.29,47,9.62,1.50,0.30,47,9.92,1.43,0.29,47,9.99,1.46,0.29,47,10.19,1.50,0.30,47,10.49,1.52,0.30,47,10.89,1.54,0.31,47,11.32,1.58,0.32,47,11.66,1.61,0.32,47,12.13,1.69,0.34,48,12.62,1.46,0.29,49,12.87,1.43,0.29,49,13.51,1.86,0.37,49,13.78,1.87,0.37,49,14.06,2.02,0.40,49,14.20,1.53,0.31,49,14.48,1.57,0.31,49,14.63,1.89,0.38,49,14.76,2.06,0.41,49,14.89,2.22,0.44,49,14.97,2.44,0.49,49,15.09,2.49,0.50,49,15.19,2.54,0.51,49,15.28,2.62,0.52,49,15.40,2.86,0.57,49,15.53,2.94,0.59,51,15.62,2.70,0.54,51,15.76,2.86,0.57,51,15.84,2.67,0.53,51,15.92,2.81,0.56,51,15.95,2.86,0.57,51,16.10,2.98,0.60,51,16.58,3.07,0.61,51,16.74,3.16,0.63,51,16.89,3.19,0.64,51,17.40,3.25,0.65,51,17.58,3.00,0.60,51,17.93,3.12,0.62,51,18.29,3.24,0.65,51,18.65,3.37,0.67,51,19.02,3.51,0.70,51,19.40,2.78,0.56,51,19.60,3.03,0.61,51,19.79,2.86,0.57,53,19.97,2.98,0.60,53,20.17,3.04,0.61,53,20.33,3.10,0.62,53,20.52,3.19,0.64,53,20.68,3.38,0.68,53,22.75,3.28,0.66,53,22.95,3.24,0.65,54,23.18,3.30,0.66,55,23.39,3.43,0.69,55,23.63,4.12,0.82,55,23.84,4.94,0.99,55,
CAMBRIAN LODGES,Porthmadog,Timber-frame lodges,9,0.6,0.08,32,9.27,0.66,0.13,32,9.63,0.73,0.15,32,0.66,0.13,32,10.35,0.69,0.14,32,10.71,0.67,0.13,34,11.16,0.67,0.13,34,11.52,0.66,0.13,34,11.70,0.69,0.14,34,12.06,0.66,0.13,34,12.15,0.67,0.13,34,12.39,0.69,0.14,34,12.76,0.70,0.14,34,13.24,0.71,0.14,34,13.77,0.73,0.15,34,14.19,0.74,0.15,34,14.75,0.78,0.16,35,15.34,0.67,0.13,36,15.65,0.66,0.13,36,16.43,0.86,0.17,36,16.76,0.86,0.17,36,17.10,0.93,0.19,36,17.27,0.71,0.14,36,17.61,0.73,0.15,36,17.79,0.87,0.17,36,17.95,0.95,0.19,36,18.11,1.03,0.21,36,18.20,1.13,0.23,36,18.35,1.15,0.23,36,18.48,1.17,0.23,36,18.59,1.21,0.24,36,18.74,1.32,0.26,36,18.89,1.36,0.27,38,19.00,1.25,0.25,38,19.17,1.32,0.26,38,19.27,1.23,0.25,38,19.36,1.29,0.26,38,19.40,1.32,0.26,38,19.58,1.37,0.27,38,20.16,1.41,0.28,38,20.36,1.46,0.29,38,20.55,1.47,0.29,38,21.16,1.50,0.30,38,21.38,1.38,0.28,38,21.80,1.44,0.29,38,22.24,1.50,0.30,38,22.68,1.56,0.31,38,23.14,1.62,0.32,38,23.60,1.28,0.26,38,23.84,1.40,0.28,38,24.07,1.32,0.26,40,24.29,1.37,0.27,40,24.53,1.40,0.28,40,24.73,1.43,0.29,40,24.95,1.47,0.29,40,25.15,1.56,0.31,40,27.67,1.51,0.30,40,27.92,1.50,0.30,41,28.20,1.52,0.30,42,28.45,1.58,0.32,42,28.73,1.90,0.38,42,28.99,2.28,0.46,42,
CELTIC ENGINEERING,Pembroke Dock,Mechanical engineering,14.8,1.3,0.17,43,15.24,1.43,0.29,43,15.84,1.57,0.31,43,1.43,0.29,43,17.02,1.50,0.30,43,17.61,1.46,0.29,45,18.35,1.46,0.29,45,18.94,1.43,0.29,45,19.24,1.50,0.30,45,19.83,1.43,0.29,45,19.98,1.46,0.29,45,20.38,1.50,0.30,45,20.98,1.52,0.30,45,21.78,1.54,0.31,45,22.65,1.58,0.32,45,23.33,1.61,0.32,45,24.26,1.69,0.34,46,25.23,1.46,0.29,47,25.74,1.43,0.29,47,27.02,1.86,0.37,47,27.56,1.87,0.37,47,28.12,2.02,0.40,47,28.40,1.53,0.31,47,28.96,1.57,0.31,47,29.25,1.89,0.38,47,29.52,2.06,0.41,47,29.78,2.22,0.44,47,29.93,2.44,0.49,47,30.17,2.49,0.50,47,30.38,2.54,0.51,47,30.57,2.62,0.52,47,30.81,2.86,0.57,47,31.06,2.94,0.59,49,31.24,2.70,0.54,49,31.52,2.86,0.57,49,31.68,2.67,0.53,49,31.84,2.81,0.56,49,31.90,2.86,0.57,49,32.19,2.98,0.60,49,33.16,3.07,0.61,49,33.49,3.16,0.63,49,33.79,3.19,0.64,49,34.80,3.25,0.65,49,35.15,3.00,0.60,49,35.85,3.12,0.62,49,36.57,3.24,0.65,49,37.30,3.37,0.67,49,38.05,3.51,0.70,49,38.81,2.78,0.56,49,39.20,3.03,0.61,49,39.59,2.86,0.57,51,39.95,2.98,0.60,51,40.35,3.04,0.61,51,40.67,3.10,0.62,51,41.03,3.19,0.64,51,41.36,3.38,0.68,51,45.50,3.28,0.66,51,45.91,3.24,0.65,52,46.37,3.30,0.66,53,46.78,3.43,0.69,53,47.25,4.12,0.82,53,47.68,4.94,0.99,53,
JOHN THOMAS (ABERAERON),Aberaeron,Supermarkets and garages,15,0.9,0.12,34,15.45,0.99,0.20,34,16.05,1.09,0.22,34,0.99,0.20,34,17.25,1.04,0.21,34,17.85,1.01,0.20,36,18.60,1.01,0.20,36,19.20,0.99,0.20,36,19.50,1.04,0.21,36,20.10,0.99,0.20,36,20.25,1.01,0.20,36,20.66,1.04,0.21,36,21.26,1.05,0.21,36,22.07,1.07,0.21,36,22.96,1.09,0.22,36,23.64,1.11,0.22,36,24.59,1.17,0.23,37,25.57,1.01,0.20,38,26.08,0.99,0.20,38,27.39,1.29,0.26,38,27.94,1.30,0.26,38,28.50,1.40,0.28,38,28.78,1.06,0.21,38,29.36,1.09,0.22,38,29.65,1.31,0.26,38,29.92,1.42,0.28,38,30.19,1.54,0.31,38,30.34,1.69,0.34,38,30.58,1.73,0.35,38,30.79,1.76,0.35,38,30.98,1.81,0.36,38,31.23,1.98,0.40,38,31.48,2.04,0.41,40,31.66,1.87,0.37,40,31.95,1.98,0.40,40,32.11,1.85,0.37,40,32.27,1.94,0.39,40,32.33,1.98,0.40,40,32.63,2.06,0.41,40,33.60,2.12,0.42,40,33.94,2.19,0.44,40,34.25,2.21,0.44,40,35.27,2.25,0.45,40,35.63,2.08,0.42,40,36.34,2.16,0.43,40,37.07,2.24,0.45,40,37.81,2.33,0.47,40,38.56,2.43,0.49,40,39.33,1.92,0.38,40,39.73,2.10,0.42,40,40.12,1.98,0.40,42,40.49,2.06,0.41,42,40.89,2.10,0.42,42,41.22,2.14,0.43,42,41.59,2.21,0.44,42,41.92,2.34,0.47,42,46.11,2.27,0.45,42,46.53,2.24,0.45,43,46.99,2.29,0.46,44,47.42,2.38,0.48,44,47.89,2.85,0.57,44,48.32,3.42,0.68,44,
